bone_id,period_class,group_order,sentence_simple,surface_form,canonical_entity_id,canonical_name,entity_phase,entity_type,entity_subtype,entity_role,rule_hit,confidence,linked_entity_id
H16814,典賓,1,癸未卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16814,典賓,2,癸巳卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16814,典賓,3,癸卯卜爭未释旬未释祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16815,賓一,0,癸未卜爭򦹗貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16816,賓一,0,癸未卜爭򦹗貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16832,典賓,0,癸子卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16832,典賓,0,癸子卜殻貞旬亡祸,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H16833,賓三,0,癸巳卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16834,賓三,0,癸巳卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16835,典賓,0,癸巳卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16835,典賓,1,癸酉卜賓貞旬,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16836,賓三,0,癸巳卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16837,典賓,0,癸巳卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16838,賓一,0,癸巳卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16841,賓三,0,癸巳卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16841,賓三,2,癸未释爭貞未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16842,賓三,0,癸巳卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16846,典賓,2,癸巳卜侃貞旬亡祸王占曰㞢求,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H16846,典賓,5,癸酉卜侃貞旬亡祸王未释率夨于卜十,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H16855,賓三,0,未释賓未释祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16855,賓三,1,癸卯卜賓貞旬亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16855,賓三,2,癸未卜賓未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16856,典賓,0,癸卯卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16857,典賓,0,癸巳卜賓貞旬未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16857,典賓,1,癸卯卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16857,典賓,2,癸卯卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16859,典賓,1,癸卯卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16860,典賓,1,癸卯卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16861,賓三,0,癸卯卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16862,賓一,0,癸卯卜爭򦹗貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16865,賓一,0,癸卯卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16866,典賓,1,癸卯卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16870,賓一,2,癸子,子,PRINCE_賓一,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H16880,典賓,3,癸丑卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16882,典賓,4,癸未卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16882,典賓,6,癸酉卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16882,典賓,7,癸丑卜殻貞旬亡祸王占曰茲鬼未释祖丁未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16882,典賓,7,癸丑卜殻貞旬亡祸王占曰茲鬼未释祖丁未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H16883,賓一,0,癸丑卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16884,賓一,3,癸丑卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16885,典賓,0,癸丑卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16885,典賓,2,癸丑卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16886,典賓,0,癸丑卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16886,典賓,3,癸亥卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16888,典賓,3,未释丑卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16889,典賓,0,癸丑卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16889,典賓,1,癸未释未释爭未释未释未释未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16902,典賓,0,癸亥卜賓貞旬亡祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16903,典賓,0,癸亥卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H16918,典賓,0,未释賓貞旬亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16921,典賓,0,癸未释卜爭貞旬亡祸,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16937,典賓,0,癸未释未释爭貞旬亡祸王占曰㞢求旬壬申中未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16937,典賓,0,癸未释未释爭貞旬亡祸王占曰㞢求旬壬申中未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H16940,典賓,0,王占曰㞢求六未释舟龍未释㞢未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H16951,賓三,0,癸酉卜賓貞旬㞢求,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16955,賓出,2,貞王未释害,王,KING_賓出,Wu Ding,living,human,king,agent,living_king_alone,low,
H16962,賓出,0,未释未释卜未释未释王未释彝未释告未释,王,KING_賓出,Wu Ding,living,human,king,agent,living_king_alone,low,
H16968,典賓,0,未释求王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H16973,典賓,2,庚子卜貞求雨娥,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H16980,賓一,0,未释求未释王占曰未释辛丑允未释,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H16989,賓一,0,未释子卜爭貞王㞢害,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H16989,賓一,0,未释子卜爭貞王㞢害,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H16989,賓一,0,未释子卜爭貞王㞢害,子,PRINCE_賓一,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H16993,典賓,0,貞王其㞢未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H16994,賓三,0,甲寅卜賓貞王隹㞢害六月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16994,賓三,0,甲寅卜賓貞王隹㞢害六月,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_alone,low,
H16994,賓三,2,甲寅未释賓貞王亡害六月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H16994,賓三,2,甲寅未释賓貞王亡害六月,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_alone,low,
H17037,典賓,0,貞王亡害,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17037,典賓,2,未释王未释害,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17060,𠂤賓,0,己酉卜王未释隹死九月,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17062,典賓,0,未释帚妌其昷,帚妌,FU_JING,帚妌,living,human,royal_consort,agent,living_named_person,high,
H17069,賓出,0,壬申未释龔未释子昷,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17070,典賓,0,未释子𫅓不昷,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17071,典賓,0,貞子򦹰不昷,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17072,典賓,1,貞子򦹰不昷,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17073,典賓,1,未释未释卜賓貞子򦹰不昷二告,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17073,典賓,1,未释未释卜賓貞子򦹰不昷二告,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17082,賓出,0,辰卜賓未释未释不昷,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17092,賓出,1,貞未释子未释其未释,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H17100,賓三,0,甲辰卜爭貞缶其昷,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17104,賓三,0,未释子卜未释未释不昷,子,PRINCE_賓三,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17106,典賓,0,辛卯卜爭貞𠱫允昷,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17106,典賓,1,未释未释未释殻未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17120,賓一,1,未释未释王未释未释,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H17140,典賓,0,己未释未释殻未释未释卣未释昷,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17144,賓一,0,癸卯卜殻貞卜昷,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17145,典賓,0,未释未释卜殻貞未释未释聞曰未释昷,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17151,賓出,1,戊子未释未释貞未释不未释,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17160,𠂤賓,0,未释王未释亡祸未释丙戌侯未释昷,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17167,未分期,0,未释未释卜爭未释侚未释未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17179,賓出,0,未释子未释,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17184,典賓,2,未释未释卜爭貞御未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17194,賓三,0,壬戌卜未释貞王亡巛,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_alone,low,
H17194,賓三,1,未释戌王往从未释,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H17196,賓出,0,壬子卜貞王亡巛,王,KING_賓出,Wu Ding,living,human,king,agent,living_king_alone,low,
H17196,賓出,0,壬子卜貞王亡巛,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17217,賓三,0,未释未释卜賓貞未释巛六月,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17222,典賓,0,丁卯卜殻貞王未释未释人,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17222,典賓,0,丁卯卜殻貞王未释未释人,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17225,典賓,0,貞御王未释未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17232,典賓,0,未释未释𣎆王占曰𣎆,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17234,典賓,2,貞王㞢害,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17235,典賓,0,未释未释卜殻未释未释㞢未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17238,典賓,0,未释子卜侃貞未释其延,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H17250,典賓,1,己丑卜殻貞王未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17250,典賓,1,己丑卜殻貞王未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17252,賓三,0,壬未释卜賓貞未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17252,賓三,4,貞帚好𣎆,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H17258,典賓,0,于甲子,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17269,典賓,0,未释子亦㞢鑿,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17270,典賓,0,丁巳卜賓貞鑿隹祸,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17272,賓一,0,癸卯王占曰,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H17272,賓一,1,癸丑卜殻貞旬亡祸庚申㞢鑿申啟三月,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17272,賓一,4,癸酉卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17273,賓一,3,癸亥卜殻貞旬亡祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17273,賓一,4,癸未卜殻貞旬亡祸丁亥雨,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17278,典賓,0,王占曰其㞢鑿,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H17279,典賓,0,王占曰㞢鑿其未释方未释我未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H17295,典賓,0,貞王𪭑其隹未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H17310,賓出,0,未释酉卜未释告王顛,王,KING_賓出,Wu Ding,living,human,king,agent,living_king_alone,low,
H17314,賓一,0,在辰卜殻貞今春貞不𰇩,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17327,未分期,0,庚子未释由,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17334,賓出,2,癸子,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17338,典賓,0,未释庚弗其孽王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H17340,典賓,0,丙未释未释爭未释令乍未释𠱫,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17376,典賓,0,未释王夢父乙,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17378,典賓,0,辛未未释殻貞王夢兄戊何从不隹祸四夕,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17378,典賓,0,辛未未释殻貞王夢兄戊何从不隹祸四夕,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17379,典賓,0,貞王夢不隹兄戊,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17380,典賓,0,貞王夢帚好不隹薛,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H17380,典賓,0,貞王夢帚好不隹薛,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17383,典賓,0,貞王夢多子祸,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17383,典賓,0,貞王夢多子祸,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H17388,典賓,0,乙巳卜賓貞王夢箙未释孽,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17388,典賓,0,乙巳卜賓貞王夢箙未释孽,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17389,典賓,0,未释未释未释爭貞王夢隹󿰟,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17389,典賓,0,未释未释未释爭貞王夢隹󿰟,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17391,典賓,0,貞王夢㞢殺未释十叀十一不隹㭉,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17391,典賓,1,貞帚好未释未释大未释未释延未释昷,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H17396,典賓,0,丙辰卜賓貞乙卯嚮丙辰王夢自西,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17396,典賓,0,丙辰卜賓貞乙卯嚮丙辰王夢自西,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17396,典賓,1,王占曰未释勿隹祸,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H17398,典賓,0,貞王夢不隹㞢不若,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17399,賓三,0,癸未释未释賓未释戉未释元未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H17399,賓三,3,未释自未释王未释未释,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_alone,low,
H17401,典賓,0,未释未释未释爭未释王夢隹未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H17401,典賓,0,未释未释未释爭未释王夢隹未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17402,典賓,0,未释王夢隹祸,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17403,典賓,0,庚戌卜殻貞王㞢夢不隹祸,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H17403,典賓,0,庚戌卜殻貞王㞢夢不隹祸,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17404,典賓,0,貞王夢不隹祸,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H17404,典賓,1,未释王往未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
