bone_id,group_type,group_order,period_class,sentence_simple,theme,detail_json
HD237,InscriptionSentence,8,未分期,乙亥歲祖乙牢幽廌伯豭祐二鬯,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD237,InscriptionSentence,9,未分期,乙亥歲祖乙牢幽廌伯豭祐鬯二,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD237,InscriptionSentence,10,未分期,乙歲延祖乙用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD237,InscriptionSentence,11,未分期,庚寅歲祖甲牝一巳雝見,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""祖甲""]}"
HD237,InscriptionSentence,12,未分期,庚寅歲且甲牝一雝見,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD237,InscriptionSentence,13,未分期,弜告丁肉弜入丁用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD239,InscriptionSentence,1,未分期,癸酉卜弜勿新艱馬佑󿮢,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD239,InscriptionSentence,3,未分期,癸酉卜叀召未释勿馬,spatial,"{""places"": [""召""]}"
HD240,InscriptionSentence,0,未分期,癸亥宜牝在入,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD240,InscriptionSentence,1,未分期,癸亥宜牝一在入,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD240,InscriptionSentence,2,未分期,戊辰歲妣庚򽰠一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD240,InscriptionSentence,3,未分期,戊辰歲妣庚򽰠一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD240,InscriptionSentence,4,未分期,戊辰宜未释未释򴯚用在入,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD240,InscriptionSentence,5,未分期,于妣庚宜򽰠不用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD240,InscriptionSentence,6,未分期,巳腹疒弜御,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
HD240,InscriptionSentence,8,未分期,庚午歲妣庚豭一祐鬯一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD240,InscriptionSentence,9,未分期,庚午歲妣庚豭一祐鬯一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD241,InscriptionSentence,0,未分期,壬寅卜子佑擒巳占曰其佑擒,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD241,InscriptionSentence,1,未分期,其佑,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD241,InscriptionSentence,3,未分期,其佑,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD241,InscriptionSentence,10,未分期,辛亥卜貞琡羌佑疒不死巳占曰羌其死隹今其未释亦隹今,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD241,InscriptionSentence,10,未分期,辛亥卜貞琡羌佑疒不死巳占曰羌其死隹今其未释亦隹今,spatial,"{""places"": [""羌""]}"
HD241,InscriptionSentence,12,未分期,辛亥歲妣庚򽰠一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD241,InscriptionSentence,13,未分期,癸丑歲癸巳未释一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD243,InscriptionSentence,0,未分期,乙亥月𫹉伐一于祖乙卯򽰟五򽰠五祝鬯巳肩御往,war,"{""keywords"": [""伐""]}"
HD243,InscriptionSentence,0,未分期,乙亥月𫹉伐一于祖乙卯򽰟五򽰠五祝鬯巳肩御往,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯"", ""御""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD248,InscriptionSentence,0,未分期,癸丑將妣庚示歲妣庚牢在𫻨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD248,InscriptionSentence,1,未分期,癸丑卜巳祼新鬯于祖甲用,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""祖甲""]}"
HD248,InscriptionSentence,4,未分期,戊申卜其將妣庚于未释東官用,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD252,InscriptionSentence,0,未分期,乙亥歲祖乙艱牡一佑򽰠一皀子祝,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑"", ""歲""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD252,InscriptionSentence,1,未分期,乙亥歲祖乙艱牡一佑򽰠一皀子祝,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑"", ""歲""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD252,InscriptionSentence,2,未分期,丁丑卜其彈于未释叀入人若用巳占曰晦佑򦆗雨,rain,"{""keyword"": ""雨""}"
HD252,InscriptionSentence,2,未分期,丁丑卜其彈于未释叀入人若用巳占曰晦佑򦆗雨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD252,InscriptionSentence,6,未分期,戊寅月宜未释一在入,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD252,InscriptionSentence,7,未分期,戊寅月宜򽰠一在入,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD255,InscriptionSentence,0,未分期,甲寅卜弜宜丁,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD255,InscriptionSentence,1,未分期,甲寅卜弜言來自西祖乙甘佑伐,war,"{""keywords"": [""伐""]}"
HD255,InscriptionSentence,1,未分期,甲寅卜弜言來自西祖乙甘佑伐,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD255,InscriptionSentence,1,未分期,甲寅卜弜言來自西祖乙甘佑伐,spatial,"{""directions"": [""西""]}"
HD255,InscriptionSentence,6,未分期,己丑歲妣庚一牝巳往澫御興,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD255,InscriptionSentence,7,未分期,戊寅卜舟嚨告򱔥弗虞侃,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD261,InscriptionSentence,0,未分期,甲午歲妣甲未释一佑皀,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑"", ""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣甲""]}"
HD261,InscriptionSentence,1,未分期,乙未歲妣庚未释一佑皀,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑"", ""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD264,InscriptionSentence,0,未分期,乙巳歲祖乙򽰠一巳祝在未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD264,InscriptionSentence,1,未分期,己未卜貞貯壴佑疒亡未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD264,InscriptionSentence,2,未分期,己未卜在未释其未释佑疒,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD264,InscriptionSentence,3,未分期,己未卜在未释巳其乎射告眔我南正隹夨若,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD264,InscriptionSentence,3,未分期,己未卜在未释巳其乎射告眔我南正隹夨若,spatial,"{""directions"": [""南""]}"
HD264,InscriptionSentence,4,未分期,弜乎眔南于若,spatial,"{""directions"": [""南""]}"
HD265,InscriptionSentence,4,未分期,辛未歲妣庚小牢用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD265,InscriptionSentence,5,未分期,辛未歲妣庚小牢告佑肇鬯巳祝皀祭,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭"", ""鬯""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD265,InscriptionSentence,6,未分期,辛未歲妣庚先暮牛殺廼殺小𫳅用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD265,InscriptionSentence,7,未分期,辛未宜羊一在入卯佑肇鬯,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""other""}"
HD265,InscriptionSentence,8,未分期,辛未歲妣庚牢佑皀用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑"", ""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD265,InscriptionSentence,9,未分期,辛未歲妣庚小牢未释告佑肇鬯巳祝皀祭,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭"", ""鬯""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD267,InscriptionSentence,0,未分期,己亥卜巳于𫻨宿埶殺牢妣庚用,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD267,InscriptionSentence,1,未分期,庚子歲妣庚在𫻨牢巳曰卜未巳髟,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD267,InscriptionSentence,2,未分期,甲辰卜叉祭且甲叀巳祝,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭""], ""target_type"": ""other""}"
HD267,InscriptionSentence,3,未分期,甲辰叉祭祖甲友򽰠一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭""], ""target_type"": ""ancestor"", ""targets"": [""祖甲""]}"
HD267,InscriptionSentence,4,未分期,甲辰叉祭祖甲友򽰠一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭""], ""target_type"": ""ancestor"", ""targets"": [""祖甲""]}"
HD267,InscriptionSentence,5,未分期,乙巳叉祭祖乙友򽰠一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD267,InscriptionSentence,9,未分期,庚戌叉祭妣庚友伯未释一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD270,InscriptionSentence,0,未分期,己巳宜򽰠一于南,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD270,InscriptionSentence,0,未分期,己巳宜򽰠一于南,spatial,"{""directions"": [""南""]}"
HD270,InscriptionSentence,1,未分期,己巳宜򽰠一于南,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD270,InscriptionSentence,1,未分期,己巳宜򽰠一于南,spatial,"{""directions"": [""南""]}"
HD273,InscriptionSentence,1,未分期,巳馘其򯻉顛妣己眔妣丁,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣丁""]}"
HD273,InscriptionSentence,2,未分期,其御巳馘妣己眔妣丁,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""ancestor"", ""targets"": [""妣丁""]}"
HD273,InscriptionSentence,3,未分期,未释牢妣庚豭,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD273,InscriptionSentence,5,未分期,未释妣庚,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD274,InscriptionSentence,0,未分期,乙巳歲妣庚未释𠯑祖乙翌,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚"", ""祖乙""]}"
HD276,InscriptionSentence,0,未分期,乙卜其佑伐于吕乍妣庚򣋐,war,"{""keywords"": [""伐""]}"
HD276,InscriptionSentence,0,未分期,乙卜其佑伐于吕乍妣庚򣋐,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,1,未分期,乙卜其佑伐于吕乍妣庚򣋐,war,"{""keywords"": [""伐""]}"
HD276,InscriptionSentence,1,未分期,乙卜其佑伐于吕乍妣庚򣋐,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,2,未分期,乙卜其佑十鬯妣庚,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,3,未分期,乙月卜歲十牛妣庚祐鬯五用在吕,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,4,未分期,乙月卜叀今未释妣庚,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,5,未分期,乙月卜于翌殺妣庚用,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,6,未分期,己卜歲牛妣庚用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD276,InscriptionSentence,9,未分期,戊卜歲牛巳癸用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD278,InscriptionSentence,0,未分期,待弜佑妣庚,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD278,InscriptionSentence,7,未分期,伯一豕佑鬯,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""other""}"
HD278,InscriptionSentence,9,未分期,叀二勿牢未释伯豕妣庚,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD278,InscriptionSentence,11,未分期,先殺伯䝅宜艱二牛,ritual,"{""verb_type"": ""weak"", ""verbs"": [""宜""], ""target_type"": ""other""}"
HD278,InscriptionSentence,12,未分期,叀一伯豕佑鬯,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""other""}"
HD280,InscriptionSentence,0,未分期,癸子歲妣癸一牢未释祝,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣癸""]}"
HD284,InscriptionSentence,3,未分期,戊卜歲十豕未释妣庚在吕,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD288,InscriptionSentence,4,未分期,戊子卜其匄馬佑力引,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD288,InscriptionSentence,5,未分期,甲午卜子速不其各子占曰不其各乎鄉用𠯑且甲彡,ritual,"{""verb_type"": ""strong"", ""verbs"": [""彡""], ""target_type"": ""other""}"
HD288,InscriptionSentence,6,未分期,甲午卜丁其各子叀򮙐琡肇丁不用𠯑且甲彡,ritual,"{""verb_type"": ""strong"", ""verbs"": [""彡""], ""target_type"": ""other""}"
HD288,InscriptionSentence,10,未分期,己亥卜晦往于田其佑史巳占曰其佑史用佑宜,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑"", ""宜""], ""target_type"": ""other""}"
HD288,InscriptionSentence,11,未分期,癸巳未释歲一癸巳򽰠一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD289,InscriptionSentence,0,未分期,癸亥歲癸巳򽰠一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD289,InscriptionSentence,1,未分期,癸亥歲癸巳򽰠一,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD289,InscriptionSentence,4,未分期,丙寅其御隹未释貯視馬于癸巳叀一伐一牛一鬯𰇑夢用,war,"{""keywords"": [""伐""]}"
HD289,InscriptionSentence,4,未分期,丙寅其御隹未释貯視馬于癸巳叀一伐一牛一鬯𰇑夢用,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯"", ""御""], ""target_type"": ""other""}"
HD289,InscriptionSentence,5,未分期,丁卯卜巳其往田从󉎔西򼔕冓狩巳占曰不三其一򦆗,spatial,"{""directions"": [""西""]}"
HD289,InscriptionSentence,6,未分期,叀髟未释佑򷋱若,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD290,InscriptionSentence,0,未分期,辛卯卜貞帚女佑言子从徵不从子臣,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD290,InscriptionSentence,1,未分期,壬辰卜乎未释御于佑示,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
HD290,InscriptionSentence,3,未分期,癸巳卜自今三旬佑至南弗未释三旬二旬佑三日至,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD290,InscriptionSentence,3,未分期,癸巳卜自今三旬佑至南弗未释三旬二旬佑三日至,spatial,"{""directions"": [""南""]}"
HD290,InscriptionSentence,4,未分期,亡其至南,spatial,"{""directions"": [""南""]}"
HD290,InscriptionSentence,6,未分期,甲午卜其御宜夨乙未夨翌𫹉大乙用,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""ancestor"", ""targets"": [""大乙""]}"
HD290,InscriptionSentence,7,未分期,乙未卜乎多貯𠬝西鄉用夨,spatial,"{""directions"": [""西""]}"
HD290,InscriptionSentence,11,未分期,乙未卜巳其史徵往西𦉼子媚若,spatial,"{""directions"": [""西""]}"
HD290,InscriptionSentence,12,未分期,戊戌卜佑至艱,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
HD291,InscriptionSentence,0,未分期,庚辰歲妣庚小𫳅子祝在򬬘,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""ancestor"", ""targets"": [""妣庚""]}"
HD291,InscriptionSentence,1,未分期,甲申歲祖甲小𫳅祐鬯一巳祝在򬬘,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""祖甲""]}"
HD291,InscriptionSentence,2,未分期,乙酉歲祖乙小𫳅豖祐鬯一,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""ancestor"", ""targets"": [""祖乙""]}"
HD291,InscriptionSentence,3,未分期,乙酉歲且乙小𫳅豖祐鬯一未释祝在򬬘,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""other""}"
HD292,InscriptionSentence,2,未分期,未释歲牢未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD293,InscriptionSentence,2,未分期,辛未卜巳其告舞用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD293,InscriptionSentence,3,未分期,辛未卜巳弜告奏不用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD294,InscriptionSentence,0,未分期,壬子卜子其告𫻨既򥇸未释子曾告曰丁族𥁑孰宅子其乍丁雝于𫻨,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD294,InscriptionSentence,1,未分期,壬子卜子待弜告𫻨既򥇸于未释若,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD294,InscriptionSentence,2,未分期,壬子卜巳𪧇于𫻨弜告于丁,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
HD294,InscriptionSentence,6,未分期,乙卯卜歲且乙牢子其自弜速用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
HD295,InscriptionSentence,0,未分期,戊午卜巳佑乎逐鹿不旋馬用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
